"SA_Bundesland(AT)","SA_Datum","Sum(SA_Nächtigungen)","Month","Year","Sesson"
"Vorarlberg","2011-07-01",778914,7,2011,"Sommer_Haupt"
"Vorarlberg","2011-08-01",977595,8,2011,"Sommer_Haupt"
"Vorarlberg","2011-09-01",599844,9,2011,"Sommer_Neben"
"Vorarlberg","2011-10-01",379580,10,2011,"Übergang"
"Vorarlberg","2011-11-01",118807,11,2011,"Übergang"
"Vorarlberg","2011-12-01",631459,12,2011,"Winter_Haupt"
"Vorarlberg","2012-01-01",1142244,1,2012,"Winter_Haupt"
"Vorarlberg","2012-02-01",1370848,2,2012,"Winter_Haupt"
"Vorarlberg","2012-03-01",1014535,3,2012,"Winter_Haupt"
"Vorarlberg","2012-04-01",523392,4,2012,"Übergang"
"Vorarlberg","2012-05-01",315297,5,2012,"Sommer_Neben"
"Vorarlberg","2012-06-01",485271,6,2012,"Sommer_Neben"
"Vorarlberg","2012-07-01",811946,7,2012,"Sommer_Haupt"
"Vorarlberg","2012-08-01",979356,8,2012,"Sommer_Haupt"
"Vorarlberg","2012-09-01",612527,9,2012,"Sommer_Neben"
"Vorarlberg","2012-10-01",384380,10,2012,"Übergang"
"Vorarlberg","2012-11-01",133081,11,2012,"Übergang"
"Vorarlberg","2012-12-01",720011,12,2012,"Winter_Haupt"
"Vorarlberg","2013-01-01",1180830,1,2013,"Winter_Haupt"
"Vorarlberg","2013-02-01",1431698,2,2013,"Winter_Haupt"
"Vorarlberg","2013-03-01",1234369,3,2013,"Winter_Haupt"
"Vorarlberg","2013-04-01",326083,4,2013,"Übergang"
"Vorarlberg","2013-05-01",337660,5,2013,"Sommer_Neben"
"Vorarlberg","2013-06-01",444011,6,2013,"Sommer_Neben"
"Vorarlberg","2013-07-01",826458,7,2013,"Sommer_Haupt"
"Vorarlberg","2013-08-01",1061306,8,2013,"Sommer_Haupt"
"Vorarlberg","2013-09-01",603174,9,2013,"Sommer_Neben"
"Vorarlberg","2013-10-01",385821,10,2013,"Übergang"
"Vorarlberg","2013-11-01",132328,11,2013,"Übergang"
"Vorarlberg","2013-12-01",784105,12,2013,"Winter_Haupt"
"Vorarlberg","2014-01-01",1131775,1,2014,"Winter_Haupt"
"Vorarlberg","2014-02-01",1252449,2,2014,"Winter_Haupt"
"Vorarlberg","2014-03-01",1124913,3,2014,"Winter_Haupt"
"Vorarlberg","2014-04-01",394612,4,2014,"Übergang"
"Vorarlberg","2014-05-01",283014,5,2014,"Sommer_Neben"
"Vorarlberg","2014-06-01",545393,6,2014,"Sommer_Neben"
"Vorarlberg","2014-07-01",755489,7,2014,"Sommer_Haupt"
"Vorarlberg","2014-08-01",1058899,8,2014,"Sommer_Haupt"
"Vorarlberg","2014-09-01",606900,9,2014,"Sommer_Neben"
"Vorarlberg","2014-10-01",424193,10,2014,"Übergang"
"Vorarlberg","2014-11-01",134490,11,2014,"Übergang"
"Vorarlberg","2014-12-01",704101,12,2014,"Winter_Haupt"
"Vorarlberg","2015-01-01",1132191,1,2015,"Winter_Haupt"
"Vorarlberg","2015-02-01",1416658,2,2015,"Winter_Haupt"
"Vorarlberg","2015-03-01",1034890,3,2015,"Winter_Haupt"
"Vorarlberg","2015-04-01",443003,4,2015,"Übergang"
"Vorarlberg","2015-05-01",335714,5,2015,"Sommer_Neben"
"Vorarlberg","2015-06-01",496100,6,2015,"Sommer_Neben"
"Vorarlberg","2015-07-01",814312,7,2015,"Sommer_Haupt"
"Vorarlberg","2015-08-01",1050452,8,2015,"Sommer_Haupt"
"Vorarlberg","2015-09-01",604848,9,2015,"Sommer_Neben"
"Vorarlberg","2015-10-01",387608,10,2015,"Übergang"
"Vorarlberg","2015-11-01",152212,11,2015,"Übergang"
"Vorarlberg","2015-12-01",686864,12,2015,"Winter_Haupt"
"Vorarlberg","2016-01-01",1143323,1,2016,"Winter_Haupt"
"Vorarlberg","2016-02-01",1495163,2,2016,"Winter_Haupt"
"Vorarlberg","2016-03-01",1329910,3,2016,"Winter_Haupt"
"Vorarlberg","2016-04-01",295282,4,2016,"Übergang"
"Vorarlberg","2016-05-01",397598,5,2016,"Sommer_Neben"
"Vorarlberg","2016-06-01",449651,6,2016,"Sommer_Neben"
"Vorarlberg","2016-07-01",865416,7,2016,"Sommer_Haupt"
"Vorarlberg","2016-08-01",1115964,8,2016,"Sommer_Haupt"
"Vorarlberg","2016-09-01",659373,9,2016,"Sommer_Neben"
"Vorarlberg","2016-10-01",439485,10,2016,"Übergang"
"Vorarlberg","2016-11-01",154842,11,2016,"Übergang"
"Vorarlberg","2016-12-01",587692,12,2016,"Winter_Haupt"
"Vorarlberg","2017-01-01",1136687,1,2017,"Winter_Haupt"
"Vorarlberg","2017-02-01",1388324,2,2017,"Winter_Haupt"
"Vorarlberg","2017-03-01",1120047,3,2017,"Winter_Haupt"
"Vorarlberg","2017-04-01",506305,4,2017,"Übergang"
"Vorarlberg","2017-05-01",303867,5,2017,"Sommer_Neben"
"Vorarlberg","2017-06-01",595186,6,2017,"Sommer_Neben"
"Vorarlberg","2017-07-01",909090,7,2017,"Sommer_Haupt"
"Vorarlberg","2017-08-01",1085078,8,2017,"Sommer_Haupt"
"Vorarlberg","2017-09-01",632084,9,2017,"Sommer_Neben"
"Vorarlberg","2017-10-01",446419,10,2017,"Übergang"
"Vorarlberg","2017-11-01",156461,11,2017,"Übergang"
"Vorarlberg","2017-12-01",642683,12,2017,"Winter_Haupt"
"Vorarlberg","2018-01-01",1212773,1,2018,"Winter_Haupt"
"Vorarlberg","2018-02-01",1439166,2,2018,"Winter_Haupt"
"Vorarlberg","2018-03-01",1252067,3,2018,"Winter_Haupt"
"Vorarlberg","2018-04-01",386212,4,2018,"Übergang"
"Vorarlberg","2018-05-01",411051,5,2018,"Sommer_Neben"
"Vorarlberg","2018-06-01",532391,6,2018,"Sommer_Neben"
"Vorarlberg","2018-07-01",918773,7,2018,"Sommer_Haupt"
"Vorarlberg","2018-08-01",1043923,8,2018,"Sommer_Haupt"
"Vorarlberg","2018-09-01",654042,9,2018,"Sommer_Neben"
"Vorarlberg","2018-10-01",462971,10,2018,"Übergang"
"Vorarlberg","2018-11-01",174078,11,2018,"Übergang"
"Vorarlberg","2018-12-01",685618,12,2018,"Winter_Haupt"
"Vorarlberg","2019-01-01",1155276,1,2019,"Winter_Haupt"
"Vorarlberg","2019-02-01",1376165,2,2019,"Winter_Haupt"
"Vorarlberg","2019-03-01",1195637,3,2019,"Winter_Haupt"
"Vorarlberg","2019-04-01",434904,4,2019,"Übergang"
"Vorarlberg","2019-05-01",294876,5,2019,"Sommer_Neben"
"Vorarlberg","2019-06-01",635291,6,2019,"Sommer_Neben"
"Vorarlberg","2019-07-01",1021854,7,2019,"Sommer_Haupt"
"Vorarlberg","2019-08-01",1085885,8,2019,"Sommer_Haupt"
"Vorarlberg","2019-09-01",656910,9,2019,"Sommer_Neben"
"Vorarlberg","2019-10-01",476799,10,2019,"Übergang"
"Vorarlberg","2019-11-01",166069,11,2019,"Übergang"
"Vorarlberg","2019-12-01",722120,12,2019,"Winter_Haupt"
"Vorarlberg","2020-01-01",1194496,1,2020,"Winter_Haupt"
"Vorarlberg","2020-02-01",1511130,2,2020,"Winter_Haupt"
"Vorarlberg","2020-03-01",484382,3,2020,"Winter_Haupt"
"Vorarlberg","2020-04-01",8023,4,2020,"Übergang"
"Vorarlberg","2020-05-01",27596,5,2020,"Sommer_Neben"
"Vorarlberg","2020-06-01",258220,6,2020,"Sommer_Neben"
"Vorarlberg","2020-07-01",918932,7,2020,"Sommer_Haupt"
"Vorarlberg","2020-08-01",1085592,8,2020,"Sommer_Haupt"
"Vorarlberg","2020-09-01",645467,9,2020,"Sommer_Neben"
"Vorarlberg","2020-10-01",223498,10,2020,"Übergang"
"Vorarlberg","2020-11-01",31019,11,2020,"Übergang"
"Vorarlberg","2020-12-01",16162,12,2020,"Winter_Haupt"
"Vorarlberg","2021-01-01",16288,1,2021,"Winter_Haupt"
"Vorarlberg","2021-02-01",22871,2,2021,"Winter_Haupt"
"Vorarlberg","2021-03-01",32183,3,2021,"Winter_Haupt"
"Vorarlberg","2021-04-01",31805,4,2021,"Übergang"
"Vorarlberg","2021-05-01",147514,5,2021,"Sommer_Neben"
"Vorarlberg","2021-06-01",370160,6,2021,"Sommer_Neben"
"Vorarlberg","2021-07-01",861264,7,2021,"Sommer_Haupt"
"Vorarlberg","2021-08-01",1256739,8,2021,"Sommer_Haupt"
"Vorarlberg","2021-09-01",733898,9,2021,"Sommer_Neben"
"Vorarlberg","2021-10-01",497202,10,2021,"Übergang"
"Vorarlberg","2021-11-01",135091,11,2021,"Übergang"
"Vorarlberg","2021-12-01",480939,12,2021,"Winter_Haupt"
"Vorarlberg","2022-01-01",875076,1,2022,"Winter_Haupt"
"Vorarlberg","2022-02-01",1112405,2,2022,"Winter_Haupt"
"Vorarlberg","2022-03-01",997543,3,2022,"Winter_Haupt"
"Vorarlberg","2022-04-01",455729,4,2022,"Übergang"
"Vorarlberg","2022-05-01",331269,5,2022,"Sommer_Neben"
"Vorarlberg","2022-06-01",642975,6,2022,"Sommer_Neben"
"Vorarlberg","2022-07-01",936488,7,2022,"Sommer_Haupt"
"Vorarlberg","2022-08-01",1172876,8,2022,"Sommer_Haupt"
"Vorarlberg","2022-09-01",691030,9,2022,"Sommer_Neben"
"Vorarlberg","2022-10-01",494439,10,2022,"Übergang"
"Vorarlberg","2022-11-01",174300,11,2022,"Übergang"
"Vorarlberg","2022-12-01",653188,12,2022,"Winter_Haupt"
"Vorarlberg","2023-01-01",1125760,1,2023,"Winter_Haupt"
"Vorarlberg","2023-02-01",1388908,2,2023,"Winter_Haupt"
"Vorarlberg","2023-03-01",980293,3,2023,"Winter_Haupt"
"Vorarlberg","2023-04-01",475964,4,2023,"Übergang"
"Vorarlberg","2023-05-01",403668,5,2023,"Sommer_Neben"
"Vorarlberg","2023-06-01",658720,6,2023,"Sommer_Neben"
"Vorarlberg","2023-07-01",987244,7,2023,"Sommer_Haupt"
"Vorarlberg","2023-08-01",1157092,8,2023,"Sommer_Haupt"
"Vorarlberg","2023-09-01",737816,9,2023,"Sommer_Neben"
"Vorarlberg","2023-10-01",518007,10,2023,"Übergang"
"Vorarlberg","2023-11-01",174578,11,2023,"Übergang"
"Vorarlberg","2023-12-01",677226,12,2023,"Winter_Haupt"
"Vorarlberg","2024-01-01",1201927,1,2024,"Winter_Haupt"
"Vorarlberg","2024-02-01",1472415,2,2024,"Winter_Haupt"
"Vorarlberg","2024-03-01",1100308,3,2024,"Winter_Haupt"
"Vorarlberg","2024-04-01",304735,4,2024,"Übergang"
"Vorarlberg","2024-05-01",486467,5,2024,"Sommer_Neben"
"Vorarlberg","2024-06-01",572033,6,2024,"Sommer_Neben"
"Vorarlberg","2024-07-01",984785,7,2024,"Sommer_Haupt"
"Vorarlberg","2024-08-01",1212911,8,2024,"Sommer_Haupt"
"Vorarlberg","2024-09-01",658365,9,2024,"Sommer_Neben"
"Vorarlberg","2024-10-01",547981,10,2024,"Übergang"
"Vorarlberg","2024-11-01",188699,11,2024,"Übergang"
"Vorarlberg","2024-12-01",767055,12,2024,"Winter_Haupt"
"Wien","1974-01-01",166690,1,1974,"Winter_Haupt"
"Wien","1974-02-01",161893,2,1974,"Winter_Haupt"
"Wien","1974-03-01",225065,3,1974,"Winter_Haupt"
"Wien","1974-04-01",339544,4,1974,"Übergang"
"Wien","1974-05-01",393827,5,1974,"Sommer_Neben"
"Wien","1974-06-01",412228,6,1974,"Sommer_Neben"
"Wien","1974-07-01",469391,7,1974,"Sommer_Haupt"
"Wien","1974-08-01",535516,8,1974,"Sommer_Haupt"
"Wien","1974-09-01",508577,9,1974,"Sommer_Neben"
"Wien","1974-10-01",357103,10,1974,"Übergang"
"Wien","1974-11-01",201815,11,1974,"Übergang"
"Wien","1974-12-01",169156,12,1974,"Winter_Haupt"
"Wien","1975-01-01",149164,1,1975,"Winter_Haupt"
"Wien","1975-02-01",149177,2,1975,"Winter_Haupt"
"Wien","1975-03-01",260031,3,1975,"Winter_Haupt"
"Wien","1975-04-01",276349,4,1975,"Übergang"
"Wien","1975-05-01",416654,5,1975,"Sommer_Neben"
"Wien","1975-06-01",386819,6,1975,"Sommer_Neben"
"Wien","1975-07-01",511666,7,1975,"Sommer_Haupt"
"Wien","1975-08-01",486504,8,1975,"Sommer_Haupt"
"Wien","1975-09-01",505417,9,1975,"Sommer_Neben"
"Wien","1975-10-01",399088,10,1975,"Übergang"
"Wien","1975-11-01",236279,11,1975,"Übergang"
"Wien","1975-12-01",188893,12,1975,"Winter_Haupt"
"Wien","1976-01-01",162780,1,1976,"Winter_Haupt"
"Wien","1976-02-01",140810,2,1976,"Winter_Haupt"
"Wien","1976-03-01",246783,3,1976,"Winter_Haupt"
"Wien","1976-04-01",337877,4,1976,"Übergang"
"Wien","1976-05-01",434153,5,1976,"Sommer_Neben"
"Wien","1976-06-01",436904,6,1976,"Sommer_Neben"
"Wien","1976-07-01",510298,7,1976,"Sommer_Haupt"
"Wien","1976-08-01",530634,8,1976,"Sommer_Haupt"
"Wien","1976-09-01",526540,9,1976,"Sommer_Neben"
"Wien","1976-10-01",396388,10,1976,"Übergang"
"Wien","1976-11-01",229114,11,1976,"Übergang"
"Wien","1976-12-01",175615,12,1976,"Winter_Haupt"
"Wien","1977-01-01",155094,1,1977,"Winter_Haupt"
"Wien","1977-02-01",150187,2,1977,"Winter_Haupt"
"Wien","1977-03-01",242475,3,1977,"Winter_Haupt"
"Wien","1977-04-01",361845,4,1977,"Übergang"
"Wien","1977-05-01",469705,5,1977,"Sommer_Neben"
"Wien","1977-06-01",456317,6,1977,"Sommer_Neben"
"Wien","1977-07-01",539768,7,1977,"Sommer_Haupt"
"Wien","1977-08-01",536157,8,1977,"Sommer_Haupt"
"Wien","1977-09-01",535998,9,1977,"Sommer_Neben"
"Wien","1977-10-01",420601,10,1977,"Übergang"
"Wien","1977-11-01",225433,11,1977,"Übergang"
"Wien","1977-12-01",183561,12,1977,"Winter_Haupt"
"Wien","1978-01-01",161443,1,1978,"Winter_Haupt"
"Wien","1978-02-01",152700,2,1978,"Winter_Haupt"
"Wien","1978-03-01",286296,3,1978,"Winter_Haupt"
"Wien","1978-04-01",330565,4,1978,"Übergang"
"Wien","1978-05-01",482366,5,1978,"Sommer_Neben"
"Wien","1978-06-01",408833,6,1978,"Sommer_Neben"
"Wien","1978-07-01",527252,7,1978,"Sommer_Haupt"
"Wien","1978-08-01",556679,8,1978,"Sommer_Haupt"
"Wien","1978-09-01",546850,9,1978,"Sommer_Neben"
"Wien","1978-10-01",414540,10,1978,"Übergang"
"Wien","1978-11-01",241478,11,1978,"Übergang"
"Wien","1978-12-01",190782,12,1978,"Winter_Haupt"
"Wien","1979-01-01",156935,1,1979,"Winter_Haupt"
"Wien","1979-02-01",159430,2,1979,"Winter_Haupt"
"Wien","1979-03-01",233587,3,1979,"Winter_Haupt"
"Wien","1979-04-01",372264,4,1979,"Übergang"
"Wien","1979-05-01",433001,5,1979,"Sommer_Neben"
"Wien","1979-06-01",427211,6,1979,"Sommer_Neben"
"Wien","1979-07-01",523409,7,1979,"Sommer_Haupt"
"Wien","1979-08-01",604418,8,1979,"Sommer_Haupt"
"Wien","1979-09-01",560185,9,1979,"Sommer_Neben"
"Wien","1979-10-01",438462,10,1979,"Übergang"
"Wien","1979-11-01",266253,11,1979,"Übergang"
"Wien","1979-12-01",205641,12,1979,"Winter_Haupt"
"Wien","1980-01-01",170291,1,1980,"Winter_Haupt"
"Wien","1980-02-01",173345,2,1980,"Winter_Haupt"
"Wien","1980-03-01",245777,3,1980,"Winter_Haupt"
"Wien","1980-04-01",362951,4,1980,"Übergang"
"Wien","1980-05-01",467613,5,1980,"Sommer_Neben"
"Wien","1980-06-01",448767,6,1980,"Sommer_Neben"
"Wien","1980-07-01",548882,7,1980,"Sommer_Haupt"
"Wien","1980-08-01",650024,8,1980,"Sommer_Haupt"
"Wien","1980-09-01",607605,9,1980,"Sommer_Neben"
"Wien","1980-10-01",453855,10,1980,"Übergang"
"Wien","1980-11-01",241456,11,1980,"Übergang"
"Wien","1980-12-01",208052,12,1980,"Winter_Haupt"
"Wien","1981-01-01",183132,1,1981,"Winter_Haupt"
"Wien","1981-02-01",171180,2,1981,"Winter_Haupt"
"Wien","1981-03-01",249890,3,1981,"Winter_Haupt"
"Wien","1981-04-01",401708,4,1981,"Übergang"
"Wien","1981-05-01",506864,5,1981,"Sommer_Neben"
"Wien","1981-06-01",488014,6,1981,"Sommer_Neben"
"Wien","1981-07-01",528773,7,1981,"Sommer_Haupt"
"Wien","1981-08-01",628579,8,1981,"Sommer_Haupt"
"Wien","1981-09-01",596216,9,1981,"Sommer_Neben"
"Wien","1981-10-01",446831,10,1981,"Übergang"
"Wien","1981-11-01",259408,11,1981,"Übergang"
"Wien","1981-12-01",218323,12,1981,"Winter_Haupt"
"Wien","1982-01-01",170172,1,1982,"Winter_Haupt"
"Wien","1982-02-01",168928,2,1982,"Winter_Haupt"
"Wien","1982-03-01",255755,3,1982,"Winter_Haupt"
"Wien","1982-04-01",387415,4,1982,"Übergang"
"Wien","1982-05-01",474678,5,1982,"Sommer_Neben"
"Wien","1982-06-01",453546,6,1982,"Sommer_Neben"
"Wien","1982-07-01",540979,7,1982,"Sommer_Haupt"
"Wien","1982-08-01",648965,8,1982,"Sommer_Haupt"
"Wien","1982-09-01",587599,9,1982,"Sommer_Neben"
"Wien","1982-10-01",457984,10,1982,"Übergang"
"Wien","1982-11-01",234601,11,1982,"Übergang"
"Wien","1982-12-01",213655,12,1982,"Winter_Haupt"
"Wien","1983-01-01",166815,1,1983,"Winter_Haupt"
"Wien","1983-02-01",161368,2,1983,"Winter_Haupt"
"Wien","1983-03-01",274026,3,1983,"Winter_Haupt"
"Wien","1983-04-01",395069,4,1983,"Übergang"
"Wien","1983-05-01",522015,5,1983,"Sommer_Neben"
"Wien","1983-06-01",461315,6,1983,"Sommer_Neben"
"Wien","1983-07-01",621983,7,1983,"Sommer_Haupt"
"Wien","1983-08-01",653151,8,1983,"Sommer_Haupt"
"Wien","1983-09-01",621204,9,1983,"Sommer_Neben"
"Wien","1983-10-01",456728,10,1983,"Übergang"
"Wien","1983-11-01",265021,11,1983,"Übergang"
"Wien","1983-12-01",226697,12,1983,"Winter_Haupt"
"Wien","1984-01-01",173104,1,1984,"Winter_Haupt"
"Wien","1984-02-01",170770,2,1984,"Winter_Haupt"
"Wien","1984-03-01",303157,3,1984,"Winter_Haupt"
"Wien","1984-04-01",465686,4,1984,"Übergang"
"Wien","1984-05-01",491974,5,1984,"Sommer_Neben"
"Wien","1984-06-01",536517,6,1984,"Sommer_Neben"
"Wien","1984-07-01",654363,7,1984,"Sommer_Haupt"
"Wien","1984-08-01",757815,8,1984,"Sommer_Haupt"
"Wien","1984-09-01",659797,9,1984,"Sommer_Neben"
"Wien","1984-10-01",486050,10,1984,"Übergang"
"Wien","1984-11-01",328794,11,1984,"Übergang"
"Wien","1984-12-01",262942,12,1984,"Winter_Haupt"
"Wien","1985-01-01",183497,1,1985,"Winter_Haupt"
"Wien","1985-02-01",179955,2,1985,"Winter_Haupt"
"Wien","1985-03-01",336310,3,1985,"Winter_Haupt"
"Wien","1985-04-01",484332,4,1985,"Übergang"
"Wien","1985-05-01",549779,5,1985,"Sommer_Neben"
"Wien","1985-06-01",575414,6,1985,"Sommer_Neben"
"Wien","1985-07-01",688325,7,1985,"Sommer_Haupt"
"Wien","1985-08-01",770659,8,1985,"Sommer_Haupt"
"Wien","1985-09-01",675636,9,1985,"Sommer_Neben"
"Wien","1985-10-01",511027,10,1985,"Übergang"
"Wien","1985-11-01",316281,11,1985,"Übergang"
"Wien","1985-12-01",264588,12,1985,"Winter_Haupt"
"Wien","1986-01-01",193938,1,1986,"Winter_Haupt"
"Wien","1986-02-01",184273,2,1986,"Winter_Haupt"
"Wien","1986-03-01",377718,3,1986,"Winter_Haupt"
"Wien","1986-04-01",471106,4,1986,"Übergang"
"Wien","1986-05-01",515830,5,1986,"Sommer_Neben"
"Wien","1986-06-01",458132,6,1986,"Sommer_Neben"
"Wien","1986-07-01",536171,7,1986,"Sommer_Haupt"
"Wien","1986-08-01",701257,8,1986,"Sommer_Haupt"
"Wien","1986-09-01",643712,9,1986,"Sommer_Neben"
"Wien","1986-10-01",525585,10,1986,"Übergang"
"Wien","1986-11-01",329132,11,1986,"Übergang"
"Wien","1986-12-01",302181,12,1986,"Winter_Haupt"
"Wien","1987-01-01",191789,1,1987,"Winter_Haupt"
"Wien","1987-02-01",194408,2,1987,"Winter_Haupt"
"Wien","1987-03-01",322275,3,1987,"Winter_Haupt"
"Wien","1987-04-01",527020,4,1987,"Übergang"
"Wien","1987-05-01",560720,5,1987,"Sommer_Neben"
"Wien","1987-06-01",580783,6,1987,"Sommer_Neben"
"Wien","1987-07-01",684448,7,1987,"Sommer_Haupt"
"Wien","1987-08-01",853529,8,1987,"Sommer_Haupt"
"Wien","1987-09-01",746887,9,1987,"Sommer_Neben"
"Wien","1987-10-01",561272,10,1987,"Übergang"
"Wien","1987-11-01",331340,11,1987,"Übergang"
"Wien","1987-12-01",323529,12,1987,"Winter_Haupt"
"Wien","1988-01-01",247843,1,1988,"Winter_Haupt"
"Wien","1988-02-01",230201,2,1988,"Winter_Haupt"
"Wien","1988-03-01",438085,3,1988,"Winter_Haupt"
"Wien","1988-04-01",561532,4,1988,"Übergang"
"Wien","1988-05-01",576941,5,1988,"Sommer_Neben"
"Wien","1988-06-01",570632,6,1988,"Sommer_Neben"
"Wien","1988-07-01",688352,7,1988,"Sommer_Haupt"
"Wien","1988-08-01",856113,8,1988,"Sommer_Haupt"
"Wien","1988-09-01",746951,9,1988,"Sommer_Neben"
"Wien","1988-10-01",634667,10,1988,"Übergang"
"Wien","1988-11-01",382031,11,1988,"Übergang"
"Wien","1988-12-01",357516,12,1988,"Winter_Haupt"
"Wien","1989-01-01",257865,1,1989,"Winter_Haupt"
"Wien","1989-02-01",261989,2,1989,"Winter_Haupt"
"Wien","1989-03-01",491357,3,1989,"Winter_Haupt"
"Wien","1989-04-01",605264,4,1989,"Übergang"
"Wien","1989-05-01",664931,5,1989,"Sommer_Neben"
"Wien","1989-06-01",613343,6,1989,"Sommer_Neben"
"Wien","1989-07-01",699788,7,1989,"Sommer_Haupt"
"Wien","1989-08-01",926766,8,1989,"Sommer_Haupt"
"Wien","1989-09-01",772479,9,1989,"Sommer_Neben"
"Wien","1989-10-01",632836,10,1989,"Übergang"
"Wien","1989-11-01",419033,11,1989,"Übergang"
"Wien","1989-12-01",405429,12,1989,"Winter_Haupt"
"Wien","1990-01-01",296688,1,1990,"Winter_Haupt"
"Wien","1990-02-01",292640,2,1990,"Winter_Haupt"
"Wien","1990-03-01",472446,3,1990,"Winter_Haupt"
"Wien","1990-04-01",682122,4,1990,"Übergang"
"Wien","1990-05-01",682973,5,1990,"Sommer_Neben"
"Wien","1990-06-01",684117,6,1990,"Sommer_Neben"
"Wien","1990-07-01",772705,7,1990,"Sommer_Haupt"
"Wien","1990-08-01",1024079,8,1990,"Sommer_Haupt"
"Wien","1990-09-01",854293,9,1990,"Sommer_Neben"
"Wien","1990-10-01",671389,10,1990,"Übergang"
"Wien","1990-11-01",470010,11,1990,"Übergang"
"Wien","1990-12-01",391327,12,1990,"Winter_Haupt"
"Wien","1991-01-01",273184,1,1991,"Winter_Haupt"
"Wien","1991-02-01",223998,2,1991,"Winter_Haupt"
"Wien","1991-03-01",418994,3,1991,"Winter_Haupt"
"Wien","1991-04-01",516021,4,1991,"Übergang"
"Wien","1991-05-01",653036,5,1991,"Sommer_Neben"
"Wien","1991-06-01",603833,6,1991,"Sommer_Neben"
"Wien","1991-07-01",683132,7,1991,"Sommer_Haupt"
"Wien","1991-08-01",1003549,8,1991,"Sommer_Haupt"
"Wien","1991-09-01",810741,9,1991,"Sommer_Neben"
"Wien","1991-10-01",667471,10,1991,"Übergang"
"Wien","1991-11-01",440390,11,1991,"Übergang"
"Wien","1991-12-01",423707,12,1991,"Winter_Haupt"
"Wien","1992-01-01",288874,1,1992,"Winter_Haupt"
"Wien","1992-02-01",304332,2,1992,"Winter_Haupt"
"Wien","1992-03-01",490619,3,1992,"Winter_Haupt"
"Wien","1992-04-01",613925,4,1992,"Übergang"
"Wien","1992-05-01",691285,5,1992,"Sommer_Neben"
"Wien","1992-06-01",593893,6,1992,"Sommer_Neben"
"Wien","1992-07-01",735207,7,1992,"Sommer_Haupt"
"Wien","1992-08-01",923574,8,1992,"Sommer_Haupt"
"Wien","1992-09-01",784853,9,1992,"Sommer_Neben"
"Wien","1992-10-01",640254,10,1992,"Übergang"
"Wien","1992-11-01",402939,11,1992,"Übergang"
"Wien","1992-12-01",413086,12,1992,"Winter_Haupt"
"Wien","1993-01-01",297668,1,1993,"Winter_Haupt"
"Wien","1993-02-01",279609,2,1993,"Winter_Haupt"
"Wien","1993-03-01",454273,3,1993,"Winter_Haupt"
"Wien","1993-04-01",558484,4,1993,"Übergang"
"Wien","1993-05-01",656423,5,1993,"Sommer_Neben"
"Wien","1993-06-01",657766,6,1993,"Sommer_Neben"
"Wien","1993-07-01",675735,7,1993,"Sommer_Haupt"
"Wien","1993-08-01",792799,8,1993,"Sommer_Haupt"
"Wien","1993-09-01",752564,9,1993,"Sommer_Neben"
"Wien","1993-10-01",635545,10,1993,"Übergang"
"Wien","1993-11-01",392533,11,1993,"Übergang"
"Wien","1993-12-01",404648,12,1993,"Winter_Haupt"
"Wien","1994-01-01",294513,1,1994,"Winter_Haupt"
"Wien","1994-02-01",279447,2,1994,"Winter_Haupt"
"Wien","1994-03-01",470642,3,1994,"Winter_Haupt"
"Wien","1994-04-01",604528,4,1994,"Übergang"
"Wien","1994-05-01",679915,5,1994,"Sommer_Neben"
"Wien","1994-06-01",650539,6,1994,"Sommer_Neben"
"Wien","1994-07-01",718298,7,1994,"Sommer_Haupt"
"Wien","1994-08-01",829756,8,1994,"Sommer_Haupt"
"Wien","1994-09-01",784758,9,1994,"Sommer_Neben"
"Wien","1994-10-01",707046,10,1994,"Übergang"
"Wien","1994-11-01",413967,11,1994,"Übergang"
"Wien","1994-12-01",458162,12,1994,"Winter_Haupt"
"Wien","1995-01-01",314139,1,1995,"Winter_Haupt"
"Wien","1995-02-01",300349,2,1995,"Winter_Haupt"
"Wien","1995-03-01",515473,3,1995,"Winter_Haupt"
"Wien","1995-04-01",622157,4,1995,"Übergang"
"Wien","1995-05-01",705767,5,1995,"Sommer_Neben"
"Wien","1995-06-01",656040,6,1995,"Sommer_Neben"
"Wien","1995-07-01",680590,7,1995,"Sommer_Haupt"
"Wien","1995-08-01",795855,8,1995,"Sommer_Haupt"
"Wien","1995-09-01",787539,9,1995,"Sommer_Neben"
"Wien","1995-10-01",671354,10,1995,"Übergang"
"Wien","1995-11-01",433972,11,1995,"Übergang"
"Wien","1995-12-01",503269,12,1995,"Winter_Haupt"
"Wien","1996-01-01",308869,1,1996,"Winter_Haupt"
"Wien","1996-02-01",295732,2,1996,"Winter_Haupt"
"Wien","1996-03-01",500991,3,1996,"Winter_Haupt"
"Wien","1996-04-01",626364,4,1996,"Übergang"
"Wien","1996-05-01",753288,5,1996,"Sommer_Neben"
"Wien","1996-06-01",698762,6,1996,"Sommer_Neben"
"Wien","1996-07-01",754303,7,1996,"Sommer_Haupt"
"Wien","1996-08-01",882309,8,1996,"Sommer_Haupt"
